customer_id,age,monthly_price,years_in_company,monthly_usage_hours,num_family_lines,churn_probability,churn_reason,recommended_retention_strategy,tariff_plan_Fiber + TV,tariff_plan_Fiber + TV + Mobile (Basic),tariff_plan_Fiber + TV + Mobile (Premium),tariff_plan_Fiber + TV + Mobile (Unlimited),tariff_plan_Fiber Only (Basic),tariff_plan_Fiber Only (Premium),tariff_plan_Mobile + Fiber (Standard),tariff_plan_Mobile - Basic,tariff_plan_Mobile - Standard,tariff_plan_Mobile - Unlimited,contract_type_Annual,contract_type_Monthly,customer_type_Couple,customer_type_Family,customer_type_Single,income_level_High,income_level_Low,income_level_Medium,contract_satisfaction_High,contract_satisfaction_Low,contract_satisfaction_Medium
1021983f-7f56-427b-8db2-a068798b4f0c,60,59.48,3,94,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
ffa38489-4596-48ad-9ee2-5a3eda55d653,40,11.64,9,49,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
a401becd-e94f-4560-94cd-a98ba8f2a2c3,57,23.48,7,222,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0dfced7d-e76c-40e0-8d51-25e042a0e090,26,47.35,7,196,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
c17dce3e-2a22-4451-9a5c-a4326934d7b6,45,74.79,7,65,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
58eadf92-8e75-4c89-84c8-2f6f369702ad,52,98.53,8,70,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
4acf8b0d-6446-4300-8c5f-694be465498b,49,19.58,5,160,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
a41bc305-ea26-4eac-b130-2dd3fa6cffa0,49,71.58,2,125,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
e4a2bcef-7c65-4aa1-8c4a-f38ea1a387dd,62,43.86,7,299,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
5d635e84-7a57-453e-bf8a-f92556c550c8,32,24.5,2,69,2,High,Low Data Allowance,Upgrade to Better Plan,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
c292c6f9-9930-45f8-853f-9906ac9ed5d2,24,19.43,8,80,1,Medium,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
d8469801-ee81-45d8-80dc-ef7ca34e6a29,35,18.13,1,183,1,Medium,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
f238fa67-f4c6-4f19-986a-c4bfddfc5fe0,53,95.22,3,193,6,Medium,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
3f1e098c-5018-40ab-b9c4-33730586fef2,39,99.03,8,225,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
35f74f38-f8b2-4040-a609-146c830a96d7,45,90.45,7,158,6,High,Poor Service,Dedicated Customer Support,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
9fcbf488-2cf4-4081-b66d-9b3578dda8e6,62,49.42,4,229,4,Medium,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
303f6b5f-e135-45c8-afe4-95d4978c34dd,49,12.76,8,127,1,High,High Price,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
34a9484f-e336-4e47-bac9-bca9d1a6c192,48,29.88,10,77,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
7d955a4c-6a9a-4858-90b7-af398762bdf2,36,54.18,7,291,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
54f12b6c-6745-4f99-ab28-8d38fdfa77b3,43,74.32,3,269,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
c4d057bc-af50-49eb-91c0-17c35450b733,58,48.37,5,170,0,Medium,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
a9559525-0c4c-4b4e-b6d0-4f6f3ec7cdae,43,34.9,10,58,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
94f80f91-8dd6-4638-b6cd-1ca3825347dc,48,35.23,7,254,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
31b7e30c-f95f-4bd4-9fd7-c0d3a04196e5,35,58.09,4,224,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
ad85f9d3-7f3b-47c3-8a9f-ce2ba297f1f1,49,14.1,6,179,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
d2e0e33a-6533-441e-a45f-750e215ba8c6,18,25.95,7,211,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
cc018c41-c1f5-4c3f-8fcf-389e13fcd15e,70,56.13,1,162,2,High,High Price,10% Discount,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
a412efc8-7c02-4999-9e18-03c83b301df3,23,41.54,7,31,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6eb6be49-ce17-4eb5-acbf-a699d3f8f0da,50,50.82,6,128,2,Medium,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
e1c5a17d-7773-41a3-8ee7-43993890d05d,22,55.22,6,38,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
573dd303-929b-4e6f-9de5-5e81975f6bd5,59,44.1,5,71,0,High,Poor Service,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1bae96a8-d841-4ad8-bed5-aca43a4a2273,64,96.11,1,32,6,High,Moving to Another Provider,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5fcaec10-cea6-48b0-9cdf-0814e6ed9be8,22,17.88,10,44,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0aca3421-b628-4ced-bf2b-08f02048a880,22,58.09,10,113,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
83cba3eb-a410-49f3-92f7-801c517fb07d,20,27.55,8,49,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
ca557c26-306d-49c4-9ece-939d1d82d03a,28,52.01,3,166,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
da7699af-2dc2-400d-97a4-1318012f0a3d,31,98.03,2,174,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3337eef4-b978-4e26-9daf-9e6ce868fd0a,77,94.35,3,184,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
8b1340d8-e32c-4160-be33-041fc9bb70fe,30,21.31,6,297,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
cae8d883-d90a-4e7c-9c93-ee4e6cbf2875,47,49.15,7,182,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
51900906-e962-4721-862c-c7f2e52b5b02,45,59.76,4,202,3,Medium,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
dbc62eb2-3231-47a9-b54a-fdf28f69e846,41,43.14,4,36,0,High,Better Offers Elsewhere,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5c8b2ab3-f239-4385-bd98-33f94a4d1c27,36,26.57,5,201,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
b458ca67-2d8d-4c6f-9d2d-e2bafa8d082d,59,21.55,10,25,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
5dd02f05-ce5d-475e-8a4d-5685c0d64c21,67,21.97,8,234,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2bf73b79-7342-4078-b407-4e42ecac5414,58,46.74,9,116,4,Medium,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
f8fb57f7-073f-4064-8ade-d61296f76a23,23,40.14,1,162,0,Medium,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
11d4bf3d-d33f-4b09-8fc9-70d1b6e10df3,45,28.98,9,63,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
aebcd768-d15f-41bd-9a47-db9ab97b89f5,26,79.43,6,295,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
344c8e7d-e28d-4860-a964-24205b012ebd,30,99.86,2,21,6,High,High Price,10% Discount,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
491437a9-781b-4888-8753-aa5b9347c4c4,49,76.73,3,270,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
36272d80-d328-481b-aa0f-92e352ca3213,59,25.98,7,247,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
b978e741-41b1-4ee4-bafc-43a7c9bf80c8,45,38.63,6,93,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
330e1e18-1d7d-4d75-8238-089bd4192c0a,40,51.42,5,169,3,Medium,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
53d0a066-8b15-448a-8c6b-e7906d37f86e,56,26.39,9,229,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
eb29d10d-81cc-4bff-8dd5-6cf3ad4466f9,39,48.46,1,281,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
c4ba0f3f-de4c-491b-b448-5c39d501120a,20,42.18,4,163,4,Medium,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
3383836c-7801-4ba4-b740-a3824b191793,36,97.66,9,216,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1d397aee-e44a-4c7f-bb0a-2ef7792cda4f,52,42.87,10,180,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
64debbfe-c355-4f99-ace1-12a7c8b3090f,32,58.72,4,281,3,High,Poor Service,Dedicated Customer Support,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
10f557e1-0bc4-4d54-9dfd-62cc0e43dda6,34,45.82,6,257,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6d072e91-9f3d-4d95-b9f9-627d222b440b,27,44.15,4,76,0,High,High Price,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
51397587-ac0f-43a8-ae2d-8ce6b39d02ed,28,52.09,10,197,2,Medium,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
079797b2-ddf2-4796-83a8-e757398a86f0,18,92.47,2,22,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
6f69733e-b6d5-44a7-8ffd-bcdfcc07f896,42,56.98,7,115,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
abb159d0-c6eb-401a-a75e-ca6697741c23,53,55.38,10,281,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
8c727b8a-4d34-4312-8351-5e6173b12937,56,46.37,5,96,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
815465a2-a03d-49f9-a0e1-9144fd6acc55,56,44.6,5,241,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
9cd8d093-6835-4984-978d-b0028a3e3a61,52,30.15,1,92,0,High,Poor Service,Dedicated Customer Support,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2dc6d3e6-7de7-48ac-8bcb-4bff664146c7,57,95.44,6,173,6,Medium,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
a0e5a63a-0ea0-44c4-9aff-83578851e2bb,44,24.04,6,155,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
c59511a8-49e4-4d2f-9338-078422d5aa8a,58,15.92,10,165,1,High,High Price,10% Discount,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3d424458-4a01-49ac-af0c-cabaa3f109cd,75,13.54,4,204,1,High,Low Data Allowance,Extra Data Package,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
c35f8ff3-4c32-4041-94c5-5607557df2f2,28,40.2,2,138,0,Medium,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
a9f76b14-5fc3-4e36-9e0b-9d12ca8bc7a1,70,34.14,3,299,0,High,Poor Service,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
ca82d547-e709-4abe-8aec-86928447ca67,47,13.48,8,210,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
48a67537-c888-4254-af7b-de4d60d0ac6e,55,40.8,7,149,4,High,Better Offers Elsewhere,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
33581cfb-fcbf-487b-8fb7-a8e42a2b74d9,49,15.18,6,285,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
b66b90e2-d21d-40ed-b97e-7bcd4b4a9022,41,43.04,9,261,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
89874892-8ca0-4d71-a9fc-15dc5411c285,37,36.84,3,112,0,High,Poor Service,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
00a65818-e715-4669-94cd-af269f5c4293,73,95.47,10,177,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0fc37779-bf5c-4a82-8358-c59839faf0ac,32,23.28,10,133,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
22d407b6-3f0d-47e8-82eb-a4a0f996dc9f,42,22.09,2,91,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
a5017e99-2313-4d34-9c56-fce4b912f38c,61,30.76,10,193,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5f8d53d8-8ff8-49af-940e-a723caba9409,26,21.15,5,220,2,High,No Longer Needed,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
73e1ebe4-259c-43f1-9e57-4c83cb37f85c,76,48.21,5,48,4,High,Low Data Allowance,Upgrade to Better Plan,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1e23f32c-1d87-42ab-8dc8-f56a1b835826,70,28.79,9,173,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
bb0d2821-dea2-408e-b323-526ccde0973c,47,45.64,1,26,4,Medium,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
bc1a80c9-6661-475a-bce1-04ec55819199,21,97.78,4,118,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
234dff65-b690-4915-bb00-0c4ff9157400,70,46.46,3,212,4,Medium,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
968bc151-f98b-48d9-aaab-f06a93017c93,45,26.72,2,56,0,Medium,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
b0960c63-cf36-4f43-b476-2a644daa324f,79,52.54,10,296,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
98ddb79d-78d2-4c8f-b55c-33fc37591f79,23,10.32,5,237,1,High,Low Data Allowance,Extra Data Package,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
28bd39fe-fce0-4472-bae3-d8ad872bc71c,52,53.67,5,136,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
92f0f958-3e02-4f16-af85-7861cdf1909c,59,21.29,4,60,2,High,High Price,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
56728fab-24a4-4054-98cf-0317b3c4eee8,34,17.42,3,187,1,High,Moving to Another Provider,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
547a0698-e624-451a-a68c-3f8c6e03fe40,79,39.57,1,180,0,Medium,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
54002cfb-f549-443e-80cd-8a750e2cf3ec,29,17.16,1,262,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
910890f4-ad74-45a1-bfea-657b269e8b42,69,39.03,2,169,0,Medium,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
10f34d70-9280-4e36-8a35-446a74081b2c,28,55.94,4,161,2,Medium,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
f840ef50-8b64-4524-8854-c53800bd391c,79,40.09,4,278,0,High,Moving to Another Provider,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
81f4920a-7dd9-42c3-8a29-54afc1fb11a7,67,95.32,7,128,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
ca91eaf9-a10f-4ff4-9d1c-3a2b3c1e9697,59,28.36,8,226,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
571c365a-9817-4072-b2a7-5311623b41ad,68,41.55,9,156,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
289004b4-572e-4127-bc69-c8aeffabff92,50,55.38,1,288,2,Medium,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
38d64245-8b0e-4334-b680-a9ad7593272b,71,15.94,4,255,1,High,Poor Service,Dedicated Customer Support,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0aa81223-6bbc-416a-a446-b035ef51ef8b,51,56.05,9,89,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
fc2d2ea2-3dda-4883-8a33-f742ca5e6edc,71,25.4,3,180,0,High,Poor Service,Dedicated Customer Support,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
58de91ba-3782-432f-90d8-561812f47223,25,47.99,5,248,0,Medium,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
914c03c8-47a2-4047-b812-54598894fe5a,75,58.24,2,136,3,High,Moving to Another Provider,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
26ac424c-680d-45d9-9eb0-49b5f349061e,24,44.28,2,56,4,High,Moving to Another Provider,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
360a908a-625a-4868-8472-d756be990be3,44,28.8,8,76,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
4543d328-d43e-4306-92e0-74b201eaa014,20,52.33,10,134,2,Low,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
6e2f78cd-0146-43e2-886b-4dcda2783f3b,23,52.58,8,71,2,Medium,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
9a800588-efe2-4c0b-ba42-7ca257bd532c,36,37.2,3,214,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
21e15db5-0117-4c73-9ff1-1aa776825fc5,40,91.24,1,268,6,Medium,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
0617ac6e-12ca-441f-8d43-b03fe5a143e9,68,93.08,5,291,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4bcdfe2e-dc81-4015-9427-52920a5db67c,46,56.97,3,258,2,High,No Longer Needed,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
c72b19ce-0204-42a2-b1ef-9397104328df,28,55.48,3,48,3,High,Poor Service,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
44a77417-34bd-4ae6-ab27-94fa8bdb7649,57,91.48,5,236,6,High,Poor Service,Dedicated Customer Support,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
20d369c4-a71f-4a2a-a182-8ddabe96332c,26,58.51,10,32,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
4380a53a-a64e-4bb1-990c-0cca27d94c56,30,30.31,1,156,0,Medium,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
fca3fd66-c673-4361-addd-26efa081b07e,65,95.94,9,280,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
9f0eec26-70ab-4861-8492-cd84144df645,26,95.06,4,102,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
c501d664-6001-47e3-aabe-cce01255ef70,60,95.74,1,69,6,High,No Longer Needed,Contract Freeze,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
b56b429f-7710-4d68-b459-8be367080099,44,25.56,3,271,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
87bf9fe7-70d1-422b-827f-2ed9eac7efda,26,51.02,2,241,2,Medium,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9e55576d-5772-4270-b4c9-cb69f79e0d8a,53,59.73,3,57,2,High,Poor Service,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7be1ab62-3894-47f7-9950-ce58b578c4f3,44,49.85,3,213,4,High,Moving to Another Provider,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1149d7f1-7d48-4efa-a108-cf6ee1c6a38d,52,24.83,5,183,0,Medium,,,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
e0d98b73-9c0b-4bd5-9cab-80ab4a9ec003,33,77.42,5,90,4,High,No Longer Needed,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
74edfe5e-e582-4cd3-a3da-a77e1d6c2df3,41,34.05,5,114,0,Medium,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
28dc42d5-9803-45b7-bc8e-e8036d107866,34,28.69,5,21,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
7ea7d72e-465e-4bc9-b359-803d787bf790,23,98.36,8,277,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1c34698a-704e-438a-a430-8503c280f1e9,65,16.5,10,99,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
b224d1d5-655c-462b-ab37-e82f7274df7e,57,56.51,8,96,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
04ff8686-9412-4c34-83b8-0984dffc13ff,33,30.17,1,126,0,Medium,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
eb245794-0e03-4156-be63-95fbb6fa0ee9,36,90.51,6,202,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0b371771-7842-4d92-9a7d-529e5cfd0f4d,63,31.86,4,105,0,High,Moving to Another Provider,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
b42eb5bf-f378-4f9f-9287-1dca0206e02d,62,34.55,6,296,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
def5a6c8-3e97-42f2-92c7-b60db23690c7,60,22.02,9,269,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
c3f646d1-21dd-4937-a769-7cbfdc785d03,69,37.68,9,240,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8172e029-9781-49fe-b176-3b6a9dd69b39,58,91.82,7,277,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
c52649db-95ae-4525-9f3a-f18d3f19b3fa,72,96.4,4,138,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
fd585952-c478-46f4-8691-91f15c34c9e4,23,40.04,3,110,0,High,No Longer Needed,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
469b52bd-75f7-4b0a-b4e7-8a2979a9183d,76,36.67,8,152,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
f6fc7bab-63a2-45ac-9b6a-7b3e6e82c942,55,49.28,2,93,0,Medium,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
9a104b57-9471-4ceb-b28f-bf3c8f3d9807,61,38.94,9,240,0,Medium,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
f757b1f8-d5d6-46a8-b7b3-8d74f7ad8293,53,43.48,5,290,4,High,No Longer Needed,Contract Freeze,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
81bf31a7-385a-4765-9d2a-84931dde3af8,65,96.84,4,142,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2184a7e6-8a51-42a7-91ed-f5d872214dbe,24,40.4,3,106,0,High,No Longer Needed,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
7abaffaf-4247-4a0a-a872-2ae8ea1e90c6,32,53.71,5,23,3,Medium,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
c42b83ab-0aac-4580-be46-804f42f43249,32,98.67,6,216,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
a138920f-e25b-4b55-907d-8fa46d7cc70e,58,16.08,2,199,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
